id_dataset;short_name;id_subset;status;type_of_correction;last_processing_date;total_length;total_depth;percentage_csdim;number_connected_components;number_nodes;number_edges;mean_degree;min_degree;max_degree;cv_degree;number_cycles;mean_length;cv_length;length_entropy;orientation_3d_entropy;aspl;cpd;correlation_vertex_degree;country;latitude;longitude;altitude;license;citation;thanks
055;Tatra;002;clean;semi-automatic correction;11 Nov 2025;910;139.02;79;1;222;223;2.04;1.0;5.0;0.568;2;19.8;1.34;0.57;0.854;6.6;0.462;-0.419;Poland;49.2399;19.9016;1589.7;CC BY-NC-SA 4.0;Speleoklub Warszawski, Grzeszek, J., Jurczyk, J., Kowalczyk, K., Teleman, K., Kobus, M., Lewandowski, M., Wągrodzki, M., Małgorzata Pawlak, Michał Gabzdyl, Michał Smaga, Michał Smaga, Paweł Nowikowski, Radost Waszkiewicz, Stanislaw Mielczarek, & Weronika Gutfeter. (2024). Tatra mountains cave survey [Creative Commons BY-NC-SA 4.0 dataset]. Github. https://github.com/RadostW/jaskinie/;
055;Tatra;003;clean;semi-automatic correction;11 Nov 2025;872;156.01;0;1;177;176;1.0;1.0;5.0;0.0;0;872.57;0.0;0.0;0.684;1.0;0.0;1.0;Poland;49.2399;19.9016;1589.7;CC BY-NC-SA 4.0;Speleoklub Warszawski, Grzeszek, J., Jurczyk, J., Kowalczyk, K., Teleman, K., Kobus, M., Lewandowski, M., Wągrodzki, M., Małgorzata Pawlak, Michał Gabzdyl, Michał Smaga, Michał Smaga, Paweł Nowikowski, Radost Waszkiewicz, Stanislaw Mielczarek, & Weronika Gutfeter. (2024). Tatra mountains cave survey [Creative Commons BY-NC-SA 4.0 dataset]. Github. https://github.com/RadostW/jaskinie/;
055;Tatra;004;clean;semi-automatic correction;11 Nov 2025;1177;147.09;0;1;134;133;1.5;1.0;5.0;0.667;0;392.65;1.02;0.48;0.781;1.5;1.0;-1.0;Poland;49.2399;19.9016;1589.7;CC BY-NC-SA 4.0;Speleoklub Warszawski, Grzeszek, J., Jurczyk, J., Kowalczyk, K., Teleman, K., Kobus, M., Lewandowski, M., Wągrodzki, M., Małgorzata Pawlak, Michał Gabzdyl, Michał Smaga, Michał Smaga, Paweł Nowikowski, Radost Waszkiewicz, Stanislaw Mielczarek, & Weronika Gutfeter. (2024). Tatra mountains cave survey [Creative Commons BY-NC-SA 4.0 dataset]. Github. https://github.com/RadostW/jaskinie/;
056;ClydachGorge;001;clean;manual correction;11 Nov 2025;2321;112.21;0;1;230;229;1.75;1.0;4.0;0.591;0;331.71;1.57;0.5;0.621;2.32;0.565;-0.556;UK;51.8065;-3.1377;219;CC BY-NC-SA 4.0;;
056;ClydachGorge;002;clean;manual correction;11 Nov 2025;839;30.09;0;1;140;140;2.0;1.0;4.0;0.527;1;49.41;1.63;0.41;0.669;4.12;0.462;-0.579;UK;51.8065;-3.1377;219;CC BY-NC-SA 4.0;;
058;Cavernicole;000;clean;manual correction;11 Nov 2025;2654;356.2;89;1;541;544;2.06;1.0;5.0;0.536;4;26.54;1.09;0.59;0.853;9.93;0.546;-0.286;France;45.3837;5.8866;1625;CC BY-NC-SA 4.0;Robert, R., Cailhol, T., Dananai, L., Georges, P., Kern, M., Maurin, F., Parrot, D., Tamian, L., & Varnerot, L. (2025). Base de données topographique du Gouffre du Cavernicole, Plateau-des-Petites-Roches, 38, France [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Dehautenbas/Cavernicole-Therion;
059;FontaineNoire;001;clean;manual correction;11 Nov 2025;818;62.73;54;1;137;141;2.17;1.0;4.0;0.493;5;16.7;2.72;0.21;0.78;6.12;0.499;-0.187;France;45.3296;5.85652;1173;CC BY-NC-SA 4.0;Robert, X., Base de données Topographiques du système karstique de Fontaine Noire du Guiers (Chartreuse, 38, France), https://github.com/robertxa/Fontaine-Noire, DOI:10.5281/Zenodo.10213063, 2023.;
060;ClotAspres;001;clean;manual correction;11 Nov 2025;25523;1080.28;5;1;2214;2228;2.11;1.0;5.0;0.502;15;99.7;1.27;0.52;0.91;19.03;0.426;-0.317;France;45.0265;5.5752;2017;CC BY-NC-SA 4.0;"Urruty, B., Fourgous, B., Garnier, C., Gerbaux, M., Hereil, J.-P., & ARSIP. (2025). Base de données topographiques des systèmes karstiques du du Clot d’Aspres (38, France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://doi.org/10.5281/zenodo.17455918";
060;ClotAspres;002;clean;manual correction;11 Nov 2025;8821;565.39;0;1;1150;1166;2.14;1.0;5.0;0.527;17;36.76;1.61;0.19;0.923;14.0;0.611;-0.309;France;45.0265;5.5752;2017;CC BY-NC-SA 4.0;"Urruty, B., Fourgous, B., Garnier, C., Gerbaux, M., Hereil, J.-P., & ARSIP. (2025). Base de données topographiques des systèmes karstiques du du Clot d’Aspres (38, France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://doi.org/10.5281/zenodo.17455918";
060;ClotAspres;003;clean;manual correction;11 Nov 2025;806;275.57;0;1;251;255;2.32;1.0;5.0;0.388;5;35.07;1.31;0.46;0.841;5.13;0.477;-0.39;France;45.0265;5.5752;2017;CC BY-NC-SA 4.0;"Urruty, B., Fourgous, B., Garnier, C., Gerbaux, M., Hereil, J.-P., & ARSIP. (2025). Base de données topographiques des systèmes karstiques du du Clot d’Aspres (38, France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://doi.org/10.5281/zenodo.17455918";
060;ClotAspres;004;clean;manual correction;11 Nov 2025;1018;187.3;0;1;242;242;2.0;1.0;5.0;0.506;1;25.47;1.18;0.64;0.831;6.3;0.509;-0.333;France;45.0265;5.5752;2017;CC BY-NC-SA 4.0;"Urruty, B., Fourgous, B., Garnier, C., Gerbaux, M., Hereil, J.-P., & ARSIP. (2025). Base de données topographiques des systèmes karstiques du du Clot d’Aspres (38, France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://doi.org/10.5281/zenodo.17455918";
061;Moucherotte;001;clean;manual correction;11 Nov 2025;9653;401.51;0;1;1364;1384;2.19;1.0;5.0;0.483;21;44.28;0.92;0.78;0.916;15.52;0.564;-0.282;France;45.1465558;5.617285;1420;CC BY-NC-SA 4.0;Robert, X., Base de données Topographiques du système karstique du Bruyante (Vercors, 38, France), https://github.com/robertxa/Bruyant, 2024.;
062;Sornin;001;clean;manual correction;11 Nov 2025;10822;446.35;0;1;1546;1578;2.2;1.0;6.0;0.529;33;31.93;1.77;0.19;0.897;23.22;0.451;-0.255;France;45.219228;5.60482;1460;CC BY-NC-SA 4.0;Robert, X. & Parrot, D., Base de données Topographiques du système karstique Berger-Fromagère-Sassenage (Engins, Vercors, 38, France), https://github.com/robertxa/Berger-Sassenage, 2023.;
062;Sornin;002;clean;manual correction;11 Nov 2025;22891;1262.71;30;1;1461;1478;2.18;1.0;6.0;0.489;18;116.79;1.5;0.32;0.885;14.56;0.608;-0.33;France;45.219228;5.60482;1460;CC BY-NC-SA 4.0;Robert, X. & Parrot, D., Base de données Topographiques du système karstique Berger-Fromagère-Sassenage (Engins, Vercors, 38, France), https://github.com/robertxa/Berger-Sassenage, 2023.;
062;Sornin;003;clean;manual correction;11 Nov 2025;8626;864.31;95;1;1197;1199;2.04;1.0;6.0;0.507;3;95.85;2.19;0.24;0.845;9.8;0.544;-0.387;France;45.219228;5.60482;1460;CC BY-NC-SA 4.0;Robert, X. & Parrot, D., Base de données Topographiques du système karstique Berger-Fromagère-Sassenage (Engins, Vercors, 38, France), https://github.com/robertxa/Berger-Sassenage, 2023.;
062;Sornin;004;clean;manual correction;11 Nov 2025;3446;291.3;0;1;574;577;2.11;1.0;6.0;0.522;4;62.67;1.59;0.41;0.784;7.85;0.402;-0.203;France;45.219228;5.60482;1460;CC BY-NC-SA 4.0;Robert, X. & Parrot, D., Base de données Topographiques du système karstique Berger-Fromagère-Sassenage (Engins, Vercors, 38, France), https://github.com/robertxa/Berger-Sassenage, 2023.;
062;Sornin;005;clean;manual correction;11 Nov 2025;553;214.9;0;1;77;76;1.8;1.0;6.0;0.574;0;61.51;1.25;0.44;0.627;2.69;0.475;-0.5;France;45.219228;5.60482;1460;CC BY-NC-SA 4.0;Robert, X. & Parrot, D., Base de données Topographiques du système karstique Berger-Fromagère-Sassenage (Engins, Vercors, 38, France), https://github.com/robertxa/Berger-Sassenage, 2023.;
063;Perthuis;001;ready for cleaning;;11 Nov 2025;1948;145.33;12;1;263;263;2.0;1.0;4.0;0.541;1;46.39;1.72;0.36;0.767;5.93;0.533;-0.34;France;;;;CC BY-NC-SA 4.0;Robert, X., Base de données Topographiques du système karstiques Moilda - Perthuis (Bugey, 01, France), https://github.com/robertxa/Moilda-Perthuis, 2021.;
066;Blau;000;clean;manual correction;11 Nov 2025;1336;106.93;0;1;242;241;1.92;1.0;4.0;0.594;0;58.09;1.03;0.83;0.851;4.29;0.504;-0.374;France;42.8781;2.0421;710;CC BY-NC-SA 4.0;Karst3D Team (2019). KARST3D. OSU OREME. (Collection). DOI: 10.15148/940C2882-49F1-49DB-A97E-12303CACE752;
067;Bailleurs;000;clean;manual correction;11 Nov 2025;2138;120.47;0;1;454;455;2.01;1.0;5.0;0.589;2;15.17;0.79;0.84;0.874;10.29;0.599;-0.262;France;42.7405;2.241;750;CC BY-NC-SA 4.0;Karst3D Team (2019). KARST3D. OSU OREME. (Collection). DOI: 10.15148/940C2882-49F1-49DB-A97E-12303CACE752;
068;Mandra;000;clean;manual correction;11 Nov 2025;844;94.49;0;1;152;152;2.0;1.0;4.0;0.525;1;29.11;1.43;0.52;0.695;5.4;0.456;-0.398;France;42.9095;2.3893;625;CC BY-NC-SA 4.0;Karst3D Team (2019). KARST3D. OSU OREME. (Collection). DOI: 10.15148/940C2882-49F1-49DB-A97E-12303CACE752;
069;Argent;000;clean;manual correction;11 Nov 2025;527;23.97;0;1;86;86;2.0;1.0;4.0;0.559;1;31.01;1.17;0.64;0.701;3.69;0.385;-0.519;France;43.1359;3.0871;90;CC BY-NC;Karst3D Team (2019). KARST3D. OSU OREME. (Collection). DOI: 10.15148/940C2882-49F1-49DB-A97E-12303CACE752;
070;Cheminee;000;clean;manual correction;11 Nov 2025;6364;395.14;0;1;979;984;2.13;1.0;4.0;0.496;6;75.77;0.95;0.75;0.86;10.47;0.473;-0.204;France;44.2739;3.2764;935;CC BY-NC-SA 4.0;Karst3D Team (2019). KARST3D. OSU OREME. (Collection). DOI: 10.15148/940C2882-49F1-49DB-A97E-12303CACE752;
071;Carcabon;000;ready for cleaning;;11 Nov 2025;12957;212.96;79;1;1052;1051;1.99;1.0;4.0;0.528;0;80.99;1.2;0.47;0.827;15.55;0.539;-0.412;Spain;;;;;ask Patrick Degouve for citation;
073;Serreno;000;ready for cleaning;;11 Nov 2025;4777;179.8;5;1;465;470;2.08;1.0;5.0;0.552;6;35.92;1.63;0.23;0.789;9.28;0.472;-0.275;Spain;;;;;ask Patrick Degouve for citation;
074;Yeux;000;ready for cleaning;;11 Nov 2025;1312;263.75;30;1;190;189;1.97;1.0;6.0;0.639;0;23.03;1.13;0.49;0.79;6.87;0.566;-0.376;Spain;;;;;ask Patrick Degouve for citation;
075;TorcaAitken;000;ready for cleaning;;11 Nov 2025;9031;271.44;0;1;1010;1014;2.04;1.0;5.0;0.54;5;39.44;0.97;0.58;0.922;15.53;0.595;-0.267;Spain;;;;;ask Patrick Degouve for citation;
076;CuevaCarrera;000;ready for cleaning;;11 Nov 2025;8490;143.75;15;1;1020;1028;2.06;1.0;4.0;0.524;9;30.87;0.96;0.46;0.916;17.51;0.496;-0.28;Spain;;;;;ask Patrick Degouve for citation;
077;Pasillo;000;ready for cleaning;;11 Nov 2025;5462;276.16;4;1;913;916;2.04;1.0;4.0;0.498;4;37.68;0.96;0.52;0.915;13.65;0.397;-0.304;Spain;;;;;ask Patrick Degouve for citation;
079;CuevaPollita;000;ready for cleaning;;11 Nov 2025;2461;87.18;78;1;255;258;2.13;1.0;4.0;0.485;4;51.28;0.93;0.76;0.556;5.35;0.282;-0.248;Spain;;;;;ask Patrick Degouve for citation;
080;Lastrias;000;ready for cleaning;;11 Nov 2025;1756;144.26;74;1;172;171;1.9;1.0;4.0;0.573;0;87.81;1.75;0.43;0.503;4.39;0.443;-0.429;Spain;;;;;ask Patrick Degouve for citation;
082;CuevaTonia;000;ready for cleaning;;11 Nov 2025;2112;170.14;84;1;266;265;1.94;1.0;4.0;0.543;0;62.12;1.21;0.64;0.657;6.45;0.43;-0.397;Spain;;;;;ask Patrick Degouve for citation;
083;Cubillo;000;ready for cleaning;;11 Nov 2025;6536;141.31;3;1;1001;1003;2.02;1.0;5.0;0.559;3;37.35;1.51;0.37;0.843;11.66;0.58;-0.293;Spain;;;;;ask Patrick Degouve for citation;
084;CuevaHelguera;000;ready for cleaning;;11 Nov 2025;2650;173.81;19;1;349;349;2.0;1.0;4.0;0.554;1;43.45;1.29;0.57;0.836;8.76;0.472;-0.366;Spain;;;;;ask Patrick Degouve for citation;
085;Requiem;000;ready for cleaning;;11 Nov 2025;2524;331.25;0;1;156;155;1.89;1.0;5.0;0.679;0;140.26;2.49;0.09;0.682;3.66;0.497;-0.618;Spain;;;;;ask Patrick Degouve for citation;
087;CoumeBere;000;ready for cleaning;;11 Nov 2025;1734;473.34;75;1;284;283;1.94;1.0;4.0;0.566;0;52.56;1.19;0.68;0.768;5.65;0.488;-0.364;France;;;;;ask Patrick Degouve for citation;
088;PerteYerse;000;ready for cleaning;;11 Nov 2025;1640;399.27;14;1;207;206;1.95;1.0;3.0;0.518;0;40.01;0.98;0.65;0.814;6.79;0.48;-0.367;France;;;;;ask Patrick Degouve for citation;
089;Queou;000;ready for cleaning;;11 Nov 2025;4769;457.65;41;1;548;550;2.04;1.0;4.0;0.543;3;44.16;1.12;0.59;0.847;13.17;0.473;-0.327;France;;;;;ask Patrick Degouve for citation;
090;Crolles;001;ready for cleaning;;11 Nov 2025;40203;604.4;94;1;7809;7924;2.2;1.0;8.0;0.474;116;33.09;1.29;0.28;0.897;38.61;0.42;-0.256;France;;;;CC BY-NC-SA 4.0;Urruty, B. (2025). Base de données topographiques du système karstique de la Dent de Crolles (38, France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/BenoitURRUTY/Topo_Dent_Crolles;
090;Crolles;002;ready for cleaning;;11 Nov 2025;997;145.29;93;1;305;304;1.97;1.0;8.0;0.561;0;16.9;1.16;0.57;0.839;8.18;0.513;-0.419;France;;;;CC BY-NC-SA 4.0;Urruty, B. (2025). Base de données topographiques du système karstique de la Dent de Crolles (38, France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/BenoitURRUTY/Topo_Dent_Crolles;
090;Crolles;003;ready for cleaning;;11 Nov 2025;1657;145.75;93;1;283;283;2.0;1.0;8.0;0.535;1;33.14;0.78;0.89;0.84;6.62;0.509;-0.382;France;;;;CC BY-NC-SA 4.0;Urruty, B. (2025). Base de données topographiques du système karstique de la Dent de Crolles (38, France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/BenoitURRUTY/Topo_Dent_Crolles;
091;Som;001;ready for cleaning;;11 Nov 2025;2756;686.96;91;1;585;585;2.0;1.0;4.0;0.583;1;59.92;1.23;0.68;0.827;6.32;0.525;-0.385;France;;;;CC BY-NC-SA 4.0;Urruty, B. (2025). Base de données topographiques du Charmant Som (Versions V1 - Synthèse Charmant Som) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. Zenodo. https://doi.org/10.5281/zenodo.17455918;
092;Flaine;001;ready for cleaning;;11 Nov 2025;856;304.65;84;1;128;127;1.94;1.0;5.0;0.543;0;25.19;1.35;0.56;0.769;6.44;0.39;-0.333;France;;;;CC BY-NC-SA 4.0;"Pont, A., Spéléo Club du Mont-Blanc, CESAME, & Comité Départemental de Spéléologie de Haute-Savoie (CDS74). (n.d.). Base de données topographiques des systèmes karstiques du massif Flaine-Platé (Haute-Savoie 74, France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. Retrieved May 31, 2024, from https://github.com/BenoitURRUTY/Synthese-Clot-d-Aspres";
092;Flaine;002;ready for cleaning;;11 Nov 2025;748;296.19;0;1;118;118;2.0;1.0;5.0;0.51;1;28.77;1.25;0.53;0.701;4.91;0.357;-0.333;France;;;;CC BY-NC-SA 4.0;"Pont, A., Spéléo Club du Mont-Blanc, CESAME, & Comité Départemental de Spéléologie de Haute-Savoie (CDS74). (n.d.). Base de données topographiques des systèmes karstiques du massif Flaine-Platé (Haute-Savoie 74, France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. Retrieved May 31, 2024, from https://github.com/BenoitURRUTY/Synthese-Clot-d-Aspres";
093;Larra;001;ready for cleaning;;11 Nov 2025;61176;866.88;0;1;6282;6335;2.12;1.0;10.0;0.552;54;68.66;1.51;0.2;0.872;31.23;0.55;-0.207;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;002;ready for cleaning;;11 Nov 2025;27749;1321.27;0;1;3311;3328;2.09;1.0;10.0;0.506;18;73.41;1.62;0.34;0.869;28.54;0.471;-0.33;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;003;ready for cleaning;;11 Nov 2025;20502;811.4;0;1;2414;2424;2.09;1.0;10.0;0.563;11;84.92;1.78;0.26;0.855;19.84;0.561;-0.267;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;004;ready for cleaning;;11 Nov 2025;19139;710.55;0;1;2251;2261;2.07;1.0;10.0;0.594;11;67.39;1.32;0.43;0.857;24.34;0.478;-0.341;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;005;ready for cleaning;;11 Nov 2025;15503;532.91;0;1;2151;2169;2.09;1.0;10.0;0.519;19;36.06;1.51;0.33;0.9;20.44;0.444;-0.327;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;006;ready for cleaning;;11 Nov 2025;12802;491.99;0;1;1461;1479;2.2;1.0;10.0;0.475;19;65.66;1.07;0.52;0.898;13.48;0.459;-0.264;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;007;ready for cleaning;;11 Nov 2025;9712;208.52;0;1;1408;1417;2.1;1.0;10.0;0.497;10;53.36;1.52;0.36;0.845;16.25;0.547;-0.282;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;008;ready for cleaning;;11 Nov 2025;7229;377.95;0;1;1192;1194;2.03;1.0;10.0;0.527;3;53.95;1.8;0.41;0.79;13.79;0.458;-0.337;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;009;ready for cleaning;;11 Nov 2025;8506;489.94;0;1;1060;1069;2.14;1.0;10.0;0.487;10;68.6;1.24;0.46;0.883;10.99;0.432;-0.31;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;010;ready for cleaning;;11 Nov 2025;8228;805.22;0;1;896;898;2.04;1.0;10.0;0.582;3;74.13;1.66;0.33;0.877;13.11;0.458;-0.303;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;011;ready for cleaning;;11 Nov 2025;5212;670.59;0;1;745;744;1.5;1.0;10.0;0.667;0;1737.43;0.49;0.28;0.853;1.5;1.0;-1.0;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;012;ready for cleaning;;11 Nov 2025;6615;667.24;0;1;741;740;1.94;1.0;10.0;0.566;0;200.48;1.73;0.42;0.806;5.47;0.51;-0.393;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;013;ready for cleaning;;11 Nov 2025;7228;514.65;98;1;701;700;1.92;1.0;10.0;0.529;0;289.15;1.07;0.79;0.823;4.95;0.463;-0.389;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;014;ready for cleaning;;11 Nov 2025;5435;696.11;0;1;681;680;1.93;1.0;10.0;0.525;0;187.45;1.86;0.38;0.802;5.6;0.48;-0.381;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;015;ready for cleaning;;11 Nov 2025;3278;356.85;0;1;674;675;2.04;1.0;10.0;0.51;2;68.29;1.26;0.51;0.796;6.59;0.457;-0.34;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;016;ready for cleaning;;11 Nov 2025;5888;214.74;0;1;627;626;1.99;1.0;10.0;0.655;0;41.47;1.72;0.3;0.854;10.04;0.684;-0.197;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;017;ready for cleaning;;11 Nov 2025;6457;542.94;0;1;614;613;1.98;1.0;10.0;0.548;0;60.35;1.26;0.69;0.818;11.67;0.451;-0.432;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;018;ready for cleaning;;11 Nov 2025;4164;715.19;0;1;582;581;1.93;1.0;10.0;0.556;0;160.16;1.28;0.64;0.811;4.45;0.537;-0.333;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;019;ready for cleaning;;11 Nov 2025;3508;553.48;0;1;571;572;2.03;1.0;10.0;0.545;2;45.56;1.22;0.55;0.89;9.4;0.525;-0.356;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;020;ready for cleaning;;11 Nov 2025;3756;108.4;0;1;394;396;2.06;1.0;10.0;0.536;3;59.62;1.49;0.46;0.752;7.56;0.531;-0.291;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;021;ready for cleaning;;11 Nov 2025;3338;208.44;0;1;394;395;2.04;1.0;10.0;0.548;2;60.7;0.99;0.74;0.833;7.05;0.48;-0.357;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;022;ready for cleaning;;11 Nov 2025;3541;157.15;0;1;393;393;2.0;1.0;10.0;0.542;1;104.16;1.78;0.42;0.828;5.79;0.526;-0.36;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
